date,day_of_week,is_weekend,weather,is_festival,has_promotion,dish_name,category,prepared_qty,sold_qty,wasted_qty,cost_per_unit,waste_cost
2025-07-31,Thursday,False,cloudy,False,False,Butter Naan,bread,79.2,79.2,0.0,20,0.0
2025-07-31,Thursday,False,cloudy,False,False,Gulab Jamun,dessert,35.3,35.3,0.0,40,0.0
2025-07-31,Thursday,False,cloudy,False,False,Tomato Soup,starter,24.8,24.8,0.0,45,0.0
2025-07-31,Thursday,False,cloudy,False,False,Mutton Rogan Josh,main,20.6,19.1,1.5,220,323.03
2025-07-31,Thursday,False,cloudy,False,False,Fresh Fruit Custard,dessert,25.7,20.2,5.5,55,303.63
2025-08-01,Friday,False,hot,False,False,Paneer Butter Masala,main,52.1,43.8,8.3,120,990.71
2025-08-01,Friday,False,hot,False,False,Chicken Biryani,main,49.8,49.8,0.0,150,0.0
2025-08-01,Friday,False,hot,False,False,Veg Salad Bowl,starter,31.3,28.4,2.9,60,173.96
2025-08-01,Friday,False,hot,False,False,Fish Curry,main,27.3,25.5,1.9,180,335.11
2025-08-01,Friday,False,hot,False,False,Dal Tadka,main,54.8,52.1,2.7,70,186.76
2025-08-01,Friday,False,hot,False,False,Butter Naan,bread,87.7,87.7,0.0,20,0.0
2025-08-01,Friday,False,hot,False,False,Gulab Jamun,dessert,35.4,30.4,5.0,40,198.21
2025-08-01,Friday,False,hot,False,False,Tomato Soup,starter,28.3,28.3,0.0,45,0.0
2025-08-01,Friday,False,hot,False,False,Mutton Rogan Josh,main,18.5,18.5,0.0,220,0.0
2025-08-01,Friday,False,hot,False,False,Fresh Fruit Custard,dessert,20.1,20.1,0.0,55,0.0
2025-08-02,Saturday,True,rainy,False,False,Paneer Butter Masala,main,62.0,42.6,19.3,120,2318.84
2025-08-02,Saturday,True,rainy,False,False,Chicken Biryani,main,88.4,65.3,23.1,150,3460.55
2025-08-02,Saturday,True,rainy,False,False,Veg Salad Bowl,starter,42.1,31.4,10.7,60,643.18
2025-08-02,Saturday,True,rainy,False,False,Fish Curry,main,42.7,29.9,12.8,180,2302.32
2025-08-02,Saturday,True,rainy,False,False,Dal Tadka,main,73.2,51.1,22.2,70,1550.91
2025-08-02,Saturday,True,rainy,False,False,Butter Naan,bread,128.0,91.9,36.1,20,722.41
2025-08-02,Saturday,True,rainy,False,False,Gulab Jamun,dessert,43.0,37.8,5.2,40,207.37
2025-08-02,Saturday,True,rainy,False,False,Tomato Soup,starter,47.2,33.2,14.0,45,631.36
2025-08-02,Saturday,True,rainy,False,False,Mutton Rogan Josh,main,33.7,24.5,9.2,220,2023.67
2025-08-02,Saturday,True,rainy,False,False,Fresh Fruit Custard,dessert,30.8,24.2,6.6,55,362.17
2025-08-03,Sunday,True,clear,False,False,Paneer Butter Masala,main,65.0,50.4,14.6,120,1753.76
2025-08-03,Sunday,True,clear,False,False,Chicken Biryani,main,74.4,66.4,8.0,150,1196.39
2025-08-03,Sunday,True,clear,False,False,Veg Salad Bowl,starter,62.4,48.5,14.0,60,839.39
2025-08-03,Sunday,True,clear,False,False,Fish Curry,main,39.7,32.3,7.4,180,1323.2
2025-08-03,Sunday,True,clear,False,False,Dal Tadka,main,61.9,61.9,0.0,70,0.0
2025-08-03,Sunday,True,clear,False,False,Butter Naan,bread,111.2,96.3,14.9,20,298.92
2025-08-03,Sunday,True,clear,False,False,Gulab Jamun,dessert,54.4,45.2,9.2,40,367.84
2025-08-03,Sunday,True,clear,False,False,Tomato Soup,starter,50.0,42.9,7.1,45,317.28
2025-08-03,Sunday,True,clear,False,False,Mutton Rogan Josh,main,28.5,23.6,5.0,220,1092.54
2025-08-03,Sunday,True,clear,False,False,Fresh Fruit Custard,dessert,34.1,28.5,5.6,55,305.88
2025-08-04,Monday,False,rainy,False,False,Paneer Butter Masala,main,28.5,24.9,3.7,120,442.03
2025-08-04,Monday,False,rainy,False,False,Chicken Biryani,main,51.5,46.7,4.7,150,711.96
2025-08-04,Monday,False,rainy,False,False,Veg Salad Bowl,starter,36.3,28.3,8.0,60,480.42
2025-08-04,Monday,False,rainy,False,False,Fish Curry,main,24.8,21.1,3.7,180,661.79
2025-08-04,Monday,False,rainy,False,False,Dal Tadka,main,43.8,37.7,6.0,70,423.15
2025-08-04,Monday,False,rainy,False,False,Butter Naan,bread,77.0,67.4,9.6,20,192.05
2025-08-04,Monday,False,rainy,False,False,Gulab Jamun,dessert,38.3,30.7,7.7,40,307.87
2025-08-04,Monday,False,rainy,False,False,Tomato Soup,starter,22.2,20.3,1.9,45,86.32
2025-08-04,Monday,False,rainy,False,False,Mutton Rogan Josh,main,16.9,13.4,3.5,220,773.65
2025-08-04,Monday,False,rainy,False,False,Fresh Fruit Custard,dessert,24.2,19.3,5.0,55,274.29
2025-08-05,Tuesday,False,clear,False,False,Paneer Butter Masala,main,38.9,37.1,1.8,120,217.69
2025-08-05,Tuesday,False,clear,False,False,Chicken Biryani,main,60.6,60.6,0.0,150,0.0
2025-08-05,Tuesday,False,clear,False,False,Veg Salad Bowl,starter,30.0,28.0,2.0,60,117.94
2025-08-05,Tuesday,False,clear,False,False,Fish Curry,main,36.1,33.6,2.5,180,455.01
2025-08-05,Tuesday,False,clear,False,False,Dal Tadka,main,60.0,53.7,6.4,70,444.79
2025-08-05,Tuesday,False,clear,False,False,Butter Naan,bread,83.5,83.5,0.0,20,0.0
2025-08-05,Tuesday,False,clear,False,False,Gulab Jamun,dessert,39.5,39.5,0.0,40,0.0
2025-08-05,Tuesday,False,clear,False,False,Tomato Soup,starter,35.4,33.4,2.1,45,92.71
2025-08-05,Tuesday,False,clear,False,False,Mutton Rogan Josh,main,13.7,13.6,0.0,220,5.83
2025-08-05,Tuesday,False,clear,False,False,Fresh Fruit Custard,dessert,24.7,23.7,0.9,55,52.07
2025-08-06,Wednesday,False,cloudy,False,False,Paneer Butter Masala,main,34.7,33.7,1.0,120,117.73
2025-08-06,Wednesday,False,cloudy,False,False,Chicken Biryani,main,55.2,55.2,0.0,150,0.0
2025-08-06,Wednesday,False,cloudy,False,False,Veg Salad Bowl,starter,34.4,34.4,0.0,60,0.0
2025-08-06,Wednesday,False,cloudy,False,False,Fish Curry,main,27.4,25.9,1.4,180,260.11
2025-08-06,Wednesday,False,cloudy,False,False,Dal Tadka,main,36.6,36.6,0.0,70,0.0
2025-08-06,Wednesday,False,cloudy,False,False,Butter Naan,bread,93.7,80.1,13.6,20,272.52
2025-08-06,Wednesday,False,cloudy,False,False,Gulab Jamun,dessert,37.4,37.4,0.0,40,0.0
2025-08-06,Wednesday,False,cloudy,False,False,Tomato Soup,starter,19.4,17.5,1.9,45,83.93
2025-08-06,Wednesday,False,cloudy,False,False,Mutton Rogan Josh,main,22.2,19.8,2.5,220,539.48
2025-08-06,Wednesday,False,cloudy,False,False,Fresh Fruit Custard,dessert,21.4,19.7,1.8,55,97.06
2025-08-07,Thursday,False,rainy,False,False,Paneer Butter Masala,main,36.8,32.2,4.7,120,558.32
2025-08-07,Thursday,False,rainy,False,False,Chicken Biryani,main,57.5,46.9,10.6,150,1589.71
2025-08-07,Thursday,False,rainy,False,False,Veg Salad Bowl,starter,33.1,25.5,7.6,60,456.52
2025-08-07,Thursday,False,rainy,False,False,Fish Curry,main,21.5,20.1,1.5,180,261.85
2025-08-07,Thursday,False,rainy,False,False,Dal Tadka,main,52.7,47.3,5.4,70,375.68
2025-08-07,Thursday,False,rainy,False,False,Butter Naan,bread,73.1,63.4,9.8,20,195.02
2025-08-07,Thursday,False,rainy,False,False,Gulab Jamun,dessert,34.3,30.0,4.3,40,172.14
2025-08-07,Thursday,False,rainy,False,False,Tomato Soup,starter,28.3,23.8,4.5,45,204.35
2025-08-07,Thursday,False,rainy,False,False,Mutton Rogan Josh,main,17.4,17.4,0.0,220,0.0
2025-08-07,Thursday,False,rainy,False,False,Fresh Fruit Custard,dessert,27.4,22.9,4.5,55,246.76
2025-08-08,Friday,False,clear,False,False,Paneer Butter Masala,main,37.7,37.7,0.0,120,0.0
2025-08-08,Friday,False,clear,False,False,Chicken Biryani,main,64.7,64.7,0.0,150,0.0
2025-08-08,Friday,False,clear,False,False,Veg Salad Bowl,starter,32.7,32.7,0.0,60,0.21
2025-08-08,Friday,False,clear,False,False,Fish Curry,main,24.3,23.6,0.7,180,125.0
2025-08-08,Friday,False,clear,False,False,Dal Tadka,main,51.9,51.9,0.0,70,0.0
2025-08-08,Friday,False,clear,False,False,Butter Naan,bread,67.4,67.4,0.0,20,0.0
2025-08-08,Friday,False,clear,False,False,Gulab Jamun,dessert,30.4,30.4,0.0,40,0.0
2025-08-08,Friday,False,clear,False,False,Tomato Soup,starter,22.6,22.6,0.0,45,0.0
2025-08-08,Friday,False,clear,False,False,Mutton Rogan Josh,main,15.2,15.2,0.0,220,0.0
2025-08-08,Friday,False,clear,False,False,Fresh Fruit Custard,dessert,27.5,25.2,2.4,55,130.43
2025-08-09,Saturday,True,clear,False,False,Paneer Butter Masala,main,47.4,44.0,3.4,120,407.03
2025-08-09,Saturday,True,clear,False,False,Chicken Biryani,main,92.8,73.9,19.0,150,2843.16
2025-08-09,Saturday,True,clear,False,False,Veg Salad Bowl,starter,56.8,44.9,11.9,60,715.81
2025-08-09,Saturday,True,clear,False,False,Fish Curry,main,37.0,30.8,6.2,180,1120.51
2025-08-09,Saturday,True,clear,False,False,Dal Tadka,main,67.2,58.4,8.8,70,618.06
2025-08-09,Saturday,True,clear,False,False,Butter Naan,bread,134.4,134.4,0.0,20,0.0
2025-08-09,Saturday,True,clear,False,False,Gulab Jamun,dessert,59.4,45.9,13.5,40,540.73
2025-08-09,Saturday,True,clear,False,False,Tomato Soup,starter,35.3,31.2,4.2,45,187.08
2025-08-09,Saturday,True,clear,False,False,Mutton Rogan Josh,main,29.3,25.3,4.0,220,884.06
2025-08-09,Saturday,True,clear,False,False,Fresh Fruit Custard,dessert,30.4,24.0,6.4,55,353.44
2025-08-10,Sunday,True,clear,False,False,Paneer Butter Masala,main,57.7,48.4,9.3,120,1121.18
2025-08-10,Sunday,True,clear,False,False,Chicken Biryani,main,75.8,66.2,9.5,150,1428.07
2025-08-10,Sunday,True,clear,False,False,Veg Salad Bowl,starter,61.9,51.0,10.9,60,655.09
2025-08-10,Sunday,True,clear,False,False,Fish Curry,main,35.2,28.9,6.3,180,1132.04
2025-08-10,Sunday,True,clear,False,False,Dal Tadka,main,53.8,50.9,2.9,70,205.83
2025-08-10,Sunday,True,clear,False,False,Butter Naan,bread,105.7,94.5,11.2,20,224.49
2025-08-10,Sunday,True,clear,False,False,Gulab Jamun,dessert,64.9,52.6,12.3,40,493.25
2025-08-10,Sunday,True,clear,False,False,Tomato Soup,starter,43.8,40.2,3.6,45,162.59
2025-08-10,Sunday,True,clear,False,False,Mutton Rogan Josh,main,30.4,25.2,5.2,220,1142.36
2025-08-10,Sunday,True,clear,False,False,Fresh Fruit Custard,dessert,32.5,27.5,5.0,55,276.47
2025-08-11,Monday,False,clear,False,False,Paneer Butter Masala,main,47.9,41.1,6.9,120,822.74
2025-08-11,Monday,False,clear,False,False,Chicken Biryani,main,60.4,53.9,6.6,150,983.36
2025-08-11,Monday,False,clear,False,False,Veg Salad Bowl,starter,32.0,32.0,0.0,60,0.0
2025-08-11,Monday,False,clear,False,False,Fish Curry,main,21.7,21.7,0.0,180,0.0
2025-08-11,Monday,False,clear,False,False,Dal Tadka,main,40.9,40.4,0.5,70,35.71
2025-08-11,Monday,False,clear,False,False,Butter Naan,bread,95.5,85.9,9.6,20,191.42
2025-08-11,Monday,False,clear,False,False,Gulab Jamun,dessert,36.3,36.3,0.0,40,0.0
2025-08-11,Monday,False,clear,False,False,Tomato Soup,starter,22.1,21.0,1.1,45,48.11
2025-08-11,Monday,False,clear,False,False,Mutton Rogan Josh,main,21.0,20.1,0.9,220,198.94
2025-08-11,Monday,False,clear,False,False,Fresh Fruit Custard,dessert,32.1,27.6,4.6,55,250.42
2025-08-12,Tuesday,False,clear,False,False,Paneer Butter Masala,main,38.6,37.5,1.0,120,122.28
2025-08-12,Tuesday,False,clear,False,False,Chicken Biryani,main,53.2,49.9,3.3,150,494.12
2025-08-12,Tuesday,False,clear,False,False,Veg Salad Bowl,starter,31.3,31.3,0.0,60,0.0
2025-08-12,Tuesday,False,clear,False,False,Fish Curry,main,30.3,28.6,1.7,180,301.54
2025-08-12,Tuesday,False,clear,False,False,Dal Tadka,main,36.2,35.7,0.6,70,39.47
2025-08-12,Tuesday,False,clear,False,False,Butter Naan,bread,90.0,82.7,7.3,20,146.55
2025-08-12,Tuesday,False,clear,False,False,Gulab Jamun,dessert,36.9,33.6,3.3,40,131.94
2025-08-12,Tuesday,False,clear,False,False,Tomato Soup,starter,28.6,28.6,0.0,45,0.0
2025-08-12,Tuesday,False,clear,False,False,Mutton Rogan Josh,main,18.6,16.6,2.0,220,447.46
2025-08-12,Tuesday,False,clear,False,False,Fresh Fruit Custard,dessert,27.4,25.2,2.2,55,120.91
2025-08-13,Wednesday,False,hot,False,False,Paneer Butter Masala,main,43.3,43.3,0.0,120,0.0
2025-08-13,Wednesday,False,hot,False,False,Chicken Biryani,main,71.0,66.4,4.6,150,687.29
2025-08-13,Wednesday,False,hot,False,False,Veg Salad Bowl,starter,28.6,28.6,0.0,60,0.0
2025-08-13,Wednesday,False,hot,False,False,Fish Curry,main,25.8,25.8,0.0,180,0.0
2025-08-13,Wednesday,False,hot,False,False,Dal Tadka,main,48.8,48.8,0.0,70,0.0
2025-08-13,Wednesday,False,hot,False,False,Butter Naan,bread,83.6,83.6,0.0,20,0.0
2025-08-13,Wednesday,False,hot,False,False,Gulab Jamun,dessert,33.9,33.9,0.0,40,0.0
2025-08-13,Wednesday,False,hot,False,False,Tomato Soup,starter,33.0,27.5,5.6,45,250.77
2025-08-13,Wednesday,False,hot,False,False,Mutton Rogan Josh,main,24.7,23.3,1.4,220,303.82
2025-08-13,Wednesday,False,hot,False,False,Fresh Fruit Custard,dessert,24.8,21.9,2.9,55,158.74
2025-08-14,Thursday,False,clear,False,False,Paneer Butter Masala,main,39.6,39.6,0.0,120,0.0
2025-08-14,Thursday,False,clear,False,False,Chicken Biryani,main,74.5,62.4,12.1,150,1819.31
2025-08-14,Thursday,False,clear,False,False,Veg Salad Bowl,starter,30.3,30.3,0.0,60,0.0
2025-08-14,Thursday,False,clear,False,False,Fish Curry,main,26.8,26.8,0.0,180,0.0
2025-08-14,Thursday,False,clear,False,False,Dal Tadka,main,44.4,41.4,2.9,70,206.22
2025-08-14,Thursday,False,clear,False,False,Butter Naan,bread,82.4,82.4,0.0,20,0.0
2025-08-14,Thursday,False,clear,False,False,Gulab Jamun,dessert,33.6,32.3,1.3,40,52.11
2025-08-14,Thursday,False,clear,False,False,Tomato Soup,starter,26.6,26.6,0.0,45,0.0
2025-08-14,Thursday,False,clear,False,False,Mutton Rogan Josh,main,20.3,19.2,1.1,220,244.94
2025-08-14,Thursday,False,clear,False,False,Fresh Fruit Custard,dessert,21.5,21.5,0.0,55,0.0
2025-08-15,Friday,False,clear,False,False,Paneer Butter Masala,main,37.9,37.9,0.0,120,0.0
2025-08-15,Friday,False,clear,False,False,Chicken Biryani,main,60.0,56.0,4.0,150,596.64
2025-08-15,Friday,False,clear,False,False,Veg Salad Bowl,starter,34.1,34.1,0.0,60,0.0
2025-08-15,Friday,False,clear,False,False,Fish Curry,main,28.5,26.8,1.8,180,320.07
2025-08-15,Friday,False,clear,False,False,Dal Tadka,main,42.0,35.8,6.3,70,438.24
2025-08-15,Friday,False,clear,False,False,Butter Naan,bread,69.1,66.2,2.9,20,58.11
2025-08-15,Friday,False,clear,False,False,Gulab Jamun,dessert,38.6,36.6,1.9,40,77.25
2025-08-15,Friday,False,clear,False,False,Tomato Soup,starter,29.3,26.3,3.0,45,135.3
2025-08-15,Friday,False,clear,False,False,Mutton Rogan Josh,main,16.7,16.3,0.4,220,87.89
2025-08-15,Friday,False,clear,False,False,Fresh Fruit Custard,dessert,20.6,20.5,0.1,55,2.89
2025-08-16,Saturday,True,hot,False,False,Paneer Butter Masala,main,65.2,51.8,13.4,120,1609.24
2025-08-16,Saturday,True,hot,False,False,Chicken Biryani,main,81.5,74.7,6.8,150,1020.49
2025-08-16,Saturday,True,hot,False,False,Veg Salad Bowl,starter,46.2,39.2,6.9,60,414.75
2025-08-16,Saturday,True,hot,False,False,Fish Curry,main,38.4,30.9,7.5,180,1342.43
2025-08-16,Saturday,True,hot,False,False,Dal Tadka,main,63.8,62.5,1.3,70,92.32
2025-08-16,Saturday,True,hot,False,False,Butter Naan,bread,103.9,86.6,17.3,20,345.36
2025-08-16,Saturday,True,hot,False,False,Gulab Jamun,dessert,51.5,42.6,8.9,40,355.53
2025-08-16,Saturday,True,hot,False,False,Tomato Soup,starter,44.4,41.3,3.0,45,136.73
2025-08-16,Saturday,True,hot,False,False,Mutton Rogan Josh,main,30.0,22.4,7.6,220,1667.97
2025-08-16,Saturday,True,hot,False,False,Fresh Fruit Custard,dessert,36.2,31.0,5.2,55,288.42
2025-08-17,Sunday,True,clear,False,False,Paneer Butter Masala,main,58.7,46.3,12.4,120,1492.68
2025-08-17,Sunday,True,clear,False,False,Chicken Biryani,main,86.0,67.3,18.7,150,2805.53
2025-08-17,Sunday,True,clear,False,False,Veg Salad Bowl,starter,42.6,38.6,4.0,60,241.54
2025-08-17,Sunday,True,clear,False,False,Fish Curry,main,32.0,32.0,0.0,180,0.0
2025-08-17,Sunday,True,clear,False,False,Dal Tadka,main,69.1,59.9,9.2,70,645.72
2025-08-17,Sunday,True,clear,False,False,Butter Naan,bread,118.7,118.7,0.0,20,0.0
2025-08-17,Sunday,True,clear,False,False,Gulab Jamun,dessert,67.7,53.8,13.9,40,554.45
2025-08-17,Sunday,True,clear,False,False,Tomato Soup,starter,51.7,43.5,8.3,45,371.67
2025-08-17,Sunday,True,clear,False,False,Mutton Rogan Josh,main,31.5,30.3,1.2,220,273.93
2025-08-17,Sunday,True,clear,False,False,Fresh Fruit Custard,dessert,36.6,32.2,4.4,55,240.01
2025-08-18,Monday,False,hot,False,False,Paneer Butter Masala,main,40.0,40.0,0.0,120,0.0
2025-08-18,Monday,False,hot,False,False,Chicken Biryani,main,57.5,57.5,0.0,150,0.0
2025-08-18,Monday,False,hot,False,False,Veg Salad Bowl,starter,26.2,22.3,3.8,60,229.0
2025-08-18,Monday,False,hot,False,False,Fish Curry,main,27.7,27.7,0.0,180,0.0
2025-08-18,Monday,False,hot,False,False,Dal Tadka,main,49.6,45.0,4.6,70,324.94
2025-08-18,Monday,False,hot,False,False,Butter Naan,bread,85.9,84.0,1.8,20,36.93
2025-08-18,Monday,False,hot,False,False,Gulab Jamun,dessert,39.6,39.6,0.0,40,0.0
2025-08-18,Monday,False,hot,False,False,Tomato Soup,starter,29.3,28.1,1.2,45,55.02
2025-08-18,Monday,False,hot,False,False,Mutton Rogan Josh,main,19.3,19.3,0.0,220,0.0
2025-08-18,Monday,False,hot,False,False,Fresh Fruit Custard,dessert,23.6,22.2,1.4,55,76.8
2025-08-19,Tuesday,False,cloudy,False,True,Paneer Butter Masala,main,53.6,44.1,9.4,120,1130.58
2025-08-19,Tuesday,False,cloudy,False,True,Chicken Biryani,main,83.6,66.3,17.2,150,2587.18
2025-08-19,Tuesday,False,cloudy,False,True,Veg Salad Bowl,starter,37.6,28.0,9.6,60,577.93
2025-08-19,Tuesday,False,cloudy,False,True,Fish Curry,main,39.4,28.7,10.7,180,1922.49
2025-08-19,Tuesday,False,cloudy,False,True,Dal Tadka,main,64.4,53.0,11.4,70,798.85
2025-08-19,Tuesday,False,cloudy,False,True,Butter Naan,bread,145.5,123.0,22.5,20,450.43
2025-08-19,Tuesday,False,cloudy,False,True,Gulab Jamun,dessert,62.0,50.3,11.8,40,470.06
2025-08-19,Tuesday,False,cloudy,False,True,Tomato Soup,starter,46.0,36.7,9.3,45,416.63
2025-08-19,Tuesday,False,cloudy,False,True,Mutton Rogan Josh,main,32.0,27.5,4.5,220,984.95
2025-08-19,Tuesday,False,cloudy,False,True,Fresh Fruit Custard,dessert,29.0,24.3,4.7,55,260.95
2025-08-20,Wednesday,False,clear,True,True,Paneer Butter Masala,main,147.2,86.8,60.4,120,7242.98
2025-08-20,Wednesday,False,clear,True,True,Chicken Biryani,main,139.4,97.1,42.3,150,6343.69
2025-08-20,Wednesday,False,clear,True,True,Veg Salad Bowl,starter,89.8,49.7,40.1,60,2406.22
2025-08-20,Wednesday,False,clear,True,True,Fish Curry,main,83.4,51.8,31.6,180,5686.01
2025-08-20,Wednesday,False,clear,True,True,Dal Tadka,main,114.8,75.5,39.3,70,2748.39
2025-08-20,Wednesday,False,clear,True,True,Butter Naan,bread,251.2,169.8,81.4,20,1628.05
2025-08-20,Wednesday,False,clear,True,True,Gulab Jamun,dessert,143.3,79.0,64.3,40,2570.15
2025-08-20,Wednesday,False,clear,True,True,Tomato Soup,starter,70.4,49.6,20.8,45,935.14
2025-08-20,Wednesday,False,clear,True,True,Mutton Rogan Josh,main,61.8,35.8,26.0,220,5720.58
2025-08-20,Wednesday,False,clear,True,True,Fresh Fruit Custard,dessert,76.4,49.5,26.9,55,1478.66
2025-08-21,Thursday,False,clear,False,False,Paneer Butter Masala,main,44.4,44.3,0.2,120,18.83
2025-08-21,Thursday,False,clear,False,False,Chicken Biryani,main,57.3,53.3,4.0,150,598.81
2025-08-21,Thursday,False,clear,False,False,Veg Salad Bowl,starter,30.4,29.3,1.0,60,61.88
2025-08-21,Thursday,False,clear,False,False,Fish Curry,main,28.0,25.0,2.9,180,526.31
2025-08-21,Thursday,False,clear,False,False,Dal Tadka,main,57.5,53.9,3.7,70,255.68
2025-08-21,Thursday,False,clear,False,False,Butter Naan,bread,87.7,87.7,0.0,20,0.0
2025-08-21,Thursday,False,clear,False,False,Gulab Jamun,dessert,34.7,32.0,2.7,40,107.47
2025-08-21,Thursday,False,clear,False,False,Tomato Soup,starter,28.6,28.6,0.0,45,0.0
2025-08-21,Thursday,False,clear,False,False,Mutton Rogan Josh,main,19.7,19.2,0.4,220,97.93
2025-08-21,Thursday,False,clear,False,False,Fresh Fruit Custard,dessert,24.5,20.7,3.8,55,210.88
2025-08-22,Friday,False,rainy,False,False,Paneer Butter Masala,main,41.8,35.1,6.8,120,811.13
2025-08-22,Friday,False,rainy,False,False,Chicken Biryani,main,48.8,41.5,7.3,150,1096.24
2025-08-22,Friday,False,rainy,False,False,Veg Salad Bowl,starter,27.4,25.5,1.9,60,112.19
2025-08-22,Friday,False,rainy,False,False,Fish Curry,main,23.2,19.9,3.4,180,604.45
2025-08-22,Friday,False,rainy,False,False,Dal Tadka,main,48.7,40.1,8.6,70,599.12
2025-08-22,Friday,False,rainy,False,False,Butter Naan,bread,76.1,63.3,12.9,20,257.47
2025-08-22,Friday,False,rainy,False,False,Gulab Jamun,dessert,29.1,29.1,0.0,40,0.0
2025-08-22,Friday,False,rainy,False,False,Tomato Soup,starter,29.1,22.4,6.7,45,300.75
2025-08-22,Friday,False,rainy,False,False,Mutton Rogan Josh,main,16.2,13.6,2.6,220,569.09
2025-08-22,Friday,False,rainy,False,False,Fresh Fruit Custard,dessert,25.3,22.3,3.0,55,166.94
2025-08-23,Saturday,True,rainy,False,False,Paneer Butter Masala,main,72.8,54.9,17.9,120,2146.89
2025-08-23,Saturday,True,rainy,False,False,Chicken Biryani,main,93.2,63.5,29.7,150,4460.58
2025-08-23,Saturday,True,rainy,False,False,Veg Salad Bowl,starter,46.8,37.2,9.7,60,579.84
2025-08-23,Saturday,True,rainy,False,False,Fish Curry,main,37.1,26.5,10.7,180,1921.51
2025-08-23,Saturday,True,rainy,False,False,Dal Tadka,main,52.4,47.8,4.6,70,322.42
2025-08-23,Saturday,True,rainy,False,False,Butter Naan,bread,105.3,91.2,14.1,20,282.53
2025-08-23,Saturday,True,rainy,False,False,Gulab Jamun,dessert,64.7,48.0,16.7,40,669.05
2025-08-23,Saturday,True,rainy,False,False,Tomato Soup,starter,36.4,28.6,7.7,45,347.75
2025-08-23,Saturday,True,rainy,False,False,Mutton Rogan Josh,main,21.5,17.7,3.8,220,831.67
2025-08-23,Saturday,True,rainy,False,False,Fresh Fruit Custard,dessert,45.4,28.3,17.1,55,939.08
2025-08-24,Sunday,True,cloudy,False,False,Paneer Butter Masala,main,56.0,51.2,4.8,120,579.54
2025-08-24,Sunday,True,cloudy,False,False,Chicken Biryani,main,107.2,92.6,14.6,150,2184.37
2025-08-24,Sunday,True,cloudy,False,False,Veg Salad Bowl,starter,68.0,50.8,17.2,60,1033.93
2025-08-24,Sunday,True,cloudy,False,False,Fish Curry,main,30.3,26.7,3.6,180,653.94
2025-08-24,Sunday,True,cloudy,False,False,Dal Tadka,main,65.0,55.9,9.1,70,635.65
2025-08-24,Sunday,True,cloudy,False,False,Butter Naan,bread,154.2,107.2,47.0,20,939.34
2025-08-24,Sunday,True,cloudy,False,False,Gulab Jamun,dessert,49.4,41.1,8.3,40,331.79
2025-08-24,Sunday,True,cloudy,False,False,Tomato Soup,starter,48.5,40.6,7.9,45,355.96
2025-08-24,Sunday,True,cloudy,False,False,Mutton Rogan Josh,main,29.6,27.4,2.2,220,489.73
2025-08-24,Sunday,True,cloudy,False,False,Fresh Fruit Custard,dessert,37.9,30.1,7.8,55,429.32
2025-08-25,Monday,False,hot,False,False,Paneer Butter Masala,main,52.0,46.8,5.3,120,631.99
2025-08-25,Monday,False,hot,False,False,Chicken Biryani,main,55.5,55.5,0.0,150,0.0
2025-08-25,Monday,False,hot,False,False,Veg Salad Bowl,starter,28.9,27.8,1.0,60,60.91
2025-08-25,Monday,False,hot,False,False,Fish Curry,main,26.0,25.8,0.3,180,45.53
2025-08-25,Monday,False,hot,False,False,Dal Tadka,main,39.9,39.9,0.0,70,0.0
2025-08-25,Monday,False,hot,False,False,Butter Naan,bread,64.1,64.1,0.0,20,0.0
2025-08-25,Monday,False,hot,False,False,Gulab Jamun,dessert,28.8,28.8,0.0,40,0.0
2025-08-25,Monday,False,hot,False,False,Tomato Soup,starter,26.7,26.7,0.0,45,0.0
2025-08-25,Monday,False,hot,False,False,Mutton Rogan Josh,main,22.8,20.9,1.9,220,418.62
2025-08-25,Monday,False,hot,False,False,Fresh Fruit Custard,dessert,21.0,20.5,0.5,55,25.93
2025-08-26,Tuesday,False,clear,False,False,Paneer Butter Masala,main,41.1,36.2,4.9,120,583.09
2025-08-26,Tuesday,False,clear,False,False,Chicken Biryani,main,65.4,60.8,4.5,150,678.26
2025-08-26,Tuesday,False,clear,False,False,Veg Salad Bowl,starter,33.3,33.3,0.0,60,0.0
2025-08-26,Tuesday,False,clear,False,False,Fish Curry,main,31.5,29.1,2.4,180,433.83
2025-08-26,Tuesday,False,clear,False,False,Dal Tadka,main,53.1,50.5,2.6,70,182.23
2025-08-26,Tuesday,False,clear,False,False,Butter Naan,bread,80.5,80.5,0.0,20,0.0
2025-08-26,Tuesday,False,clear,False,False,Gulab Jamun,dessert,36.7,36.5,0.2,40,6.3
2025-08-26,Tuesday,False,clear,False,False,Tomato Soup,starter,30.9,30.9,0.0,45,0.0
2025-08-26,Tuesday,False,clear,False,False,Mutton Rogan Josh,main,22.4,18.7,3.7,220,816.61
2025-08-26,Tuesday,False,clear,False,False,Fresh Fruit Custard,dessert,21.2,20.3,0.8,55,44.49
2025-08-27,Wednesday,False,clear,False,True,Paneer Butter Masala,main,55.5,45.6,9.9,120,1185.12
2025-08-27,Wednesday,False,clear,False,True,Chicken Biryani,main,87.6,75.8,11.9,150,1778.55
2025-08-27,Wednesday,False,clear,False,True,Veg Salad Bowl,starter,54.9,41.0,13.9,60,831.36
2025-08-27,Wednesday,False,clear,False,True,Fish Curry,main,44.5,35.2,9.3,180,1673.34
